"","oneTm","Date","TacklesComb","TacklesTFL","TacklesQBHits","DefInterceptionsQBHits","DefInterceptionsInt","DefInterceptionsYds","DefInterceptionsTD","KickReturnsRt","KickReturnsYds","KickReturnsYRt","KickReturnsTD","PuntReturnsYds","PuntReturnsTD","RushingYds","PassingYds","ReceivingYds","ReceivingTD","RushingTD"
"787","STL","2015-12-06",27.625,2.3125,0.625,1.8125,0.5625,4.5625,0,0.0625,0.375,0.375,0,11.9375,0.0625,467.125,1824.5625,1147.75,8,2.875
"788","STL","2015-11-29",25.1875,2.25,0.625,1.8125,0.5,4.5625,0,0.0625,0.375,0.375,0,11.375,0.0625,400.25,1491.9375,960.0625,6.25,1.9375
"789","STL","2015-11-22",22,2.0625,0.4375,1.6875,0.375,2.75,0,0.0625,0.375,0.375,0,11.25,0.0625,324.25,1178.375,800.25,5.125,1.5625
"790","STL","2015-11-15",19.375,1.8125,0.375,1.4375,0.375,2.75,0,0.0625,0.375,0.375,0,10.25,0.0625,250.0625,939.375,634.875,4.0625,1.3125
"791","STL","2015-11-08",17.0625,1.5625,0.25,1.25,0.3125,2.75,0,0.0625,0.375,0.375,0,8.5625,0.0625,178.5625,765.9375,516.8125,3.375,0.8125
"792","STL","2015-11-01",15.25,1.375,0.125,1.125,0.3125,2.75,0,0,0,0,0,8.5,0.0625,139.625,594.125,419.5625,2.875,0.6875
"793","STL","2015-10-25",12.6875,1.25,0.0625,0.875,0.3125,2.75,0,0,0,0,0,7.5625,0.0625,107.875,451.75,304.9375,2.1875,0.4375
"794","STL","2015-10-11",10.6875,1.1875,0,0.8125,0.1875,0.9375,0,0,0,0,0,7.3125,0.0625,61.5625,253.1875,156.9375,1,0.375
"795","STL","2015-10-04",8.6875,0.9375,0,0.4375,0.125,0.9375,0,0,0,0,0,7.3125,0.0625,34.3125,144.9375,88.25,0.4375,0.1875
"796","STL","2015-09-27",6.0625,0.5625,0,0.3125,0.0625,0.9375,0,0,0,0,0,5.3125,0.0625,19.3125,73.25,27.9375,0.1875,0
"797","STL","2015-09-20",3.1875,0.25,0,0.25,0.0625,0.9375,0,0,0,0,0,5.3125,0.0625,1.9375,15.6875,10.125,0.0625,0
"798","SDG","2017-01-01",15.1875,1.71875,0.625,1.15625,0.3125,4.15625,0.03125,0.03125,0.3125,0.3125,0,1.84375,0,396.1875,1410.40625,940.9375,5.78125,3.0625
"799","SDG","2016-12-24",14.21875,1.4375,0.53125,1,0.3125,4.15625,0.03125,0.03125,0.3125,0.3125,0,1.84375,0,345.71875,1290.25,817.59375,5.21875,2.65625
"800","SDG","2016-12-18",13.25,1.3125,0.5,0.9375,0.3125,4.15625,0.03125,0,0,0,0,1.84375,0,319.4375,1211.78125,767.96875,5.03125,2.46875
"801","SDG","2016-12-11",11.9375,1.1875,0.46875,0.9375,0.3125,4.15625,0.03125,0,0,0,0,1.84375,0,271.4375,1062.875,650.5625,4.375,1.96875
"802","SDG","2016-12-04",10.5,1.09375,0.40625,0.875,0.28125,4.09375,0.03125,0,0,0,0,1.84375,0,237.96875,887.84375,546.4375,3.59375,1.65625
"803","SDG","2016-11-27",8.84375,1.03125,0.34375,0.75,0.21875,3.28125,0.03125,0,0,0,0,1.84375,0,186.875,749.53125,464.625,3.125,1.34375
"804","SDG","2016-11-13",7.96875,0.84375,0.34375,0.5625,0.21875,3.28125,0.03125,0,0,0,0,1.84375,0,136.46875,577.8125,350.59375,2.5,1.0625
"805","SDG","2016-11-06",7.1875,0.8125,0.3125,0.5625,0.1875,2.5,0.03125,0,0,0,0,1.84375,0,91.09375,468.125,281.625,1.96875,0.59375
"806","SDG","2016-10-30",6.3125,0.6875,0.21875,0.5,0.15625,1.75,0,0,0,0,0,1.84375,0,81.25,404.90625,239.75,1.625,0.53125
"807","SDG","2016-10-23",4.96875,0.53125,0.125,0.3125,0.125,1.71875,0,0,0,0,0,1.84375,0,51.9375,272.96875,164.03125,1.125,0.40625
"808","SDG","2016-10-13",4.03125,0.46875,0.0625,0.28125,0.125,1.71875,0,0,0,0,0,1.84375,0,39.78125,195.125,109.125,0.78125,0.28125
"809","SDG","2016-10-09",3.1875,0.3125,0,0.25,0.09375,1.5625,0,0,0,0,0,1.84375,0,30.34375,141.84375,79.875,0.5625,0.1875
